job_name,company_name,city,salary,jd_text
项目经理,华翔金属科技股份有限公司,长春,10000.0,3年及以上 本科 机械 财务 项目管理 英语 汽车行业 客户关系 项目预算 产品质量 行动计划 工程更改 五险一金 免费班车 餐饮补贴 绩效奖金 年终奖金 定期体检
技术经理,江苏认识智能科技有限公司,广州,10000.0,3年及以上 本科 销售 招投标 市场调研 市场推广 产品推广 销售策略 技术方案 竞品分析 产品研发 产品演示 五险一金 专业培训 带薪年假 周末双休 方案 培训 零食下午茶 带薪病假 项目奖金
项目经理,深圳市光树医疗科技有限公司,深圳,18000.0,5年及以上 本科 项目管理 下午茶 定期团建 项目奖金 朝九晚六 带薪年假 方案 每年调薪 生日会 节假日 产假 员工生日 节日礼品 带薪假期 员工活动 法定节假
项目经理,康龙化成（宁波）科技发展有限公司,宁波,15000.0,5年及以上 本科 WMS GMP SQL Oracle 库房 仓储 IDT IT 系统 实施 五险一金 年终奖金 定期体检 餐饮补贴 带薪年假 免费班车 免费停车
项目经理,中水三立数据技术股份有限公司,合肥,10000.0,3-5年 本科 计算机 java 数据库 linux 开发 文档编写 pmp 软件项目管理 水利 产品需求 绩效奖金 年终奖金 定期体检 员工旅游 交通补贴 五险一金 餐饮补贴 通讯补贴 专业培训 补充医疗保险 带薪年假 带薪病假 免费工作餐 出差补贴
项目经理,浙江凯迪仕实业有限公司,温州,15000.0,5年及以上 本科 电子 机械 医疗器械 项目管理 装配 机加工 供应链管理 dfm pmp 注塑 工龄奖 全勤奖 节日福利 结婚礼金 食堂 健康体检 公积金 环境好 爱心基金 养老保险 培训 晋升 补贴 生育保险 补助
项目经理,深圳麦格米特电气股份有限公司,深圳,15000.0,5年及以上 本科 项目开发 mcu dsp 电机控制 组织团队 车辆调试 五险一金 员工旅游 专业培训 出国机会 年终奖金 股票期权 定期体检 协会活动 节日福利 带薪年假
技术经理,国科量子通信网络有限公司,合肥,10000.0,3年及以上 本科 路由协议 bgp SDN 通信 方案设计 网络 方案 五险一金 补充医疗保险 补充公积金 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 定期体检
测试经理,广州国机密封科技有限公司,广州,12000.0,6年及以上 本科 sop 机械 自动化 团队管理 plc 异常分析 设备维护 aoi 视觉检测系统 异常解决 年终奖金 节日福利 新能源 保险 五险一金 免费停车 生日礼金 节日费 补贴 食堂 宿舍 工龄补贴 节日补贴 高温津贴 健康体检
项目经理,东莞力朗电池科技有限公司,东莞,15000.0,5年及以上 本科 电子 机械 英语 技术培训 产品规划 项目计划 电化学 客户拜访 需求收集 五险一金 绩效奖金 专业培训 交通补贴 带薪年假 节日福利 弹性工作 补充医疗保险 培训
项目经理,广东成泰自动化科技股份有限公司,惠州,10000.0,3年及以上 本科 办公软件 管理 项目管理 进度控制 风险管控 计划制定 资源调配 项目质量 团队效率 制定项目方案 员工旅游 绩效奖金 补充医疗保险 五险一金 专业培训
数据分析经理/主管,北京某时文化传媒有限公司,北京,面议,5年及以上 本科 数据分析 财务 it 数据管理 数据 财务数据分析 财务指标 数据体系 数据分析管理 数据流转 五险一金 定期体检 餐饮补贴 带薪年假 员工旅游 管理规范
项目助理,上海赢迪市场营销服务有限公司,上海,10000.0,2年及以上 本科 数据分析 excel 快消行业 英文 销售数据 业务管理 资源分配 行政事务处理 办公系统软件 会议记录整理 五险一金 通讯补贴 绩效奖金 年终奖金
项目助理,深圳市元征科技股份有限公司,深圳,5000.0,1年及以上 本科 办公软件 测试 excel word ppt 归档 数据统计 文档整理 数据分析软件 问题跟踪 五险一金 免费班车 餐饮补贴 绩效奖金 弹性工作 员工旅游
项目经理,上海航天科工电器研究院有限公司,广州,面议,3年及以上 本科 项目管理 风险管理 项目计划 pmp 英语听说读写 时间管理 项目管理软件 管理项目风险 监控项目进度 领导团队 五险一金 年终奖金 绩效奖金 定期体检 餐饮补贴 通讯补贴 带薪年假 周末双休
测试经理,达迩（上海）投资有限公司,上海,面议,7年及以上 本科 manager ate test 五险一金 年终奖金 定期体检 专业培训 带薪年假 员工旅游 餐饮补贴 做五休二 通讯补贴 免费班车 节假日福利
售后技术支持经理/主管,广东意高能源科技股份有限公司,广州,10000.0,5年及以上 大专 机械 电气 维护保养 技术培训 培训管理 设备安装调试 技术 成本把控 机械安装调试 考核激励机制 五险一金 餐饮补贴 交通补贴 通讯补贴 带薪年假 做五休二 培训
项目经理,东莞市优废再生资源回收有限公司,东莞,10000.0,1年及以上 本科 施工 施工方案 机械 自动化 电气 售后服务 安装调试 机电 费用报销 非标设备 年终奖 周末双休 奖金 餐补 社保 底薪 法定假日 方案 六险一金 节日礼品 五险一金 补充公积金 餐饮补贴 绩效奖金 专业培训
项目经理,中科开创（广州）智能科技发展有限公司,广州,18000.0,3年及以上 本科 项目管理 bom 售前 电力行业 需求收集 项目立项 项目执行 智能硬件 制定项目计划 团队协作 方案 五险一金 员工旅游 餐饮补贴 通讯补贴 专业培训 绩效奖金 定期体检 考核晋升 项目奖金 团队奖金 个人奖金
技术经理,宁波市甬中世新材料有限公司,宁波,25000.0,10年及以上 本科 团队管理 技术方案 工程技术 高分子材料 技术研发 技术创新 样品承认书 客户推广 跨部门合作 技术发展 方案 五险 年终奖金 绩效奖金 免费工作餐 租房补贴
项目经理,北京中都星徽物流有限公司,北京,15000.0,3年及以上 本科 客户关系维护 财务预算 客户关系管理 客户投诉处理 发展战略 客户档案管理 管理沟通 企业经营管理 安全保障 报告管理 五险一金 年终奖金 定期体检 专业培训 餐饮补贴 补充医疗保险 免费班车 方案
项目经理,广州市华滤环保设备有限公司,广州,8000.0,1年及以上 本科 施工进度计划 现场施工 项目实施 安全管理 工程验收 开发新客户 统计报表 评估 客户回款 补充医疗保险 员工旅游 专业培训 绩效奖金 年终奖金 带薪年假 节日福利 全勤奖
项目经理,神州数码（中国）有限公司,广州,12000.0,5年及以上 本科 运维 机房维保 IT运维 机房搬迁 方案 团队氛围 培训 团队建设 五险一金 补充医疗保险 餐饮补贴 通讯补贴 年终奖金 弹性工作 定期体检 股票期权 专业培训
项目经理,安徽金晟达生物电子科技有限公司,马鞍山,18000.0,5年及以上 本科 项目管理 通信 成本管控 英语口语 照明 灯具 读写 电子电气 项目风险管理 iot设备 专业培训 餐饮补贴 五险 周末双休 年终奖金 节日福利 方案 免费食宿 带薪年假 出国机会 包吃 包住
项目经理,达索析统（上海）信息技术有限公司,上海,30000.0,6年及以上 本科 培训 汽车行业 预算 风险管理 售前支持 质量保证 制定计划 service 团队支持 报价 五险一金 年终奖金 定期体检 专业培训 餐饮补贴 通讯补贴 带薪年假 节日福利 弹性工作 周末双休 补充医疗保险 做五休二
项目经理,伺动营销科技(上海)有限公司,上海,面议,2年 本科 微信 小程序 IT软件 互联网 CRM scrm 五险一金 定期体检 专业培训 员工旅游 出国机会 年终奖金 股票期权 餐饮补贴 通讯补贴 优于法定年假
测试经理,上海德必文化创意产业发展（集团）股份有限公司,上海,12000.0,5-10年 本科 mysql oracle 数据库 测试 jmeter 软件测试 postman 云计算 人工智能 分布式系统 五险一金 定期体检 年终奖金 做五休二 餐饮补贴 带薪年假 节假日福利
技术经理,佛山市工贸集团有限公司,深圳,面议,5年及以上 本科 springcloud oracle hadoop 团队建设 项目管理 需求分析 技术规范 业务需求分析 技术革新 开发过程管理 五险一金 专业培训
售前技术支持经理/主管,东睦新材料集团股份有限公司,宁波,25000.0,3年及以上 本科 项目管理 电气工程 技术解决方案 技术分析 技术方案设计 支持服务 客户需求分析 协调内部资源 电机行业 方案 五险一金 年终奖金 免费工作餐 定期体检 包住
售前技术支持经理/主管,山东彤晖领创科学仪器有限公司,济南,5000.0,1年及以上 本科 市场营销 销售 配件 石油化工行业 销售配件 产品销售 市场推广 统计 五险一金 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 弹性工作 双休 法定节假日
项目助理,深圳市振邦智能科技股份有限公司,深圳,6000.0,在校生/应届生 本科 项目管理 审计 预算 成本控制 日常管理 用户培训 风险管理 项目计划 质量检查 控制成本 五险一金 绩效奖金 员工旅游 免费班车 节日福利 带薪年假 加班补贴 年度调薪 培训 年终奖金 股票期权 餐饮补贴
项目经理,深圳铸泰科技有限公司,深圳,12000.0,3年及以上 本科 计算机 方案设计 网络 技术交流 物联网 产品演示 项目测试 五险一金 专业培训 绩效奖金 年终奖金 法定节假日 节日福利 交通补贴 餐饮补贴 通讯补贴 培训 股票期权
项目经理,佰聆数据股份有限公司北京分公司,杭州,14000.0,3年及以上 本科 计算机 数据库 需求调研 项目实施 方案设计 维护客户关系 成本分析 服务器 用户培训 风险管理 五险一金 通讯补贴 年终奖金 餐饮补贴 培训 方案 定期体检 弹性工作 档案*** 专业培训 绩效奖金
技术经理,温州健坤接插件有限公司,东莞,20000.0,5年及以上 本科 测试 项目管理 汽车 ppap 研发 apqp 产品设计 spc 工艺流程 msa 社会保险 餐饮补贴 交通补贴 专业培训 绩效奖金 年终奖金 定期体检 员工旅游
售后技术支持经理/主管,深圳市千分一智能技术股份有限公司,深圳,10000.0,5年及以上 本科 售后服务 spc pfmea 分析报告 8d报告 qc7 售后质量问题 售后维修手册 问题分析 维修方案 年终奖金 六险一金 专业培训 通讯补贴
项目经理,深圳市思榕科技有限公司,东莞,20000.0,10年及以上 本科 财务 审计 会计 财务管理 成本控制 财务报表 税务 纳税申报 财务制度 项目预算 五险一金 带薪年假 员工旅游 年终奖金 专业培训 定期体检 有餐补 租房补贴 定期团建 出差补贴
项目经理,广东志正招标有限公司,广州,6000.0,2年及以上 本科 政府采购 招标代理 周末双休 五险一金 绩效奖金 年终奖金 专业培训 餐饮补贴 员工旅游 节日福利 带薪年假 全勤奖 方案 上不封顶 员工生日会
数据分析经理/主管,上海达美乐比萨有限公司,上海,15000.0,5年及以上 本科 数据分析 sql excel ppt spss 用户画像 大数据 战略决策 策略优化 用户行为分析 五险一金 年终奖金 定期体检 带薪年假 节日福利 通讯补贴 补充医疗保险 周末双休
项目助理,深圳市则成电子股份有限公司,珠海,6000.0,2年及以上 大专 项目管理 汽车 产品设计 车辆工程 项目计划 医疗 机械工程 前期调研 测试验证 文档整理 大小周 年终奖 五险一金 免费体检 环境优美 带薪假期 购买五险 职业发展 培训 食堂 住宿 节日礼品 宿舍 发展空间 晋升通道
项目经理,重庆悦享未来互联网科技有限公司,重庆,4000.0,无需经验 中技/中专 人力资源管理 团队运营 经营战略 商户开发 团队管理运营 经营管理模式 商家维护 会议培训 公司运营 旅游 带薪培训 提供住宿 员工公寓 聚餐 晋升机制 培训 团队建设 环境优雅 员工生日 方案
项目经理,苏州德睿联智能装备科技有限公司,苏州,12000.0,3年及以上 本科 客户接待 接待 售后服务 翻译 风险管理 现场协调 目标管理 处理客户诉求 管控项目 组织项目团队 五险一金 年终奖金 定期体检 通讯补贴 带薪年假 节日福利 周末双休 方案
售前技术支持经理/主管,万国数据科技公司,上海,20000.0,5年及以上 本科 数据中心 基础设施 机房 网络规划 算力 售前 idc 解决方案 技术交流 技术方案 五险一金 年终奖金 定期体检 专业培训 补充医疗保险 带薪年假 节日福利 股票期权 出国机会 双休
项目经理,云南合续环境科技股份有限公司,深圳,15000.0,5年及以上 本科 办公软件 cad excel word ppt 工程项目管理 经营管理 开车 epc 实施方案 方案 五险一金 年终奖金 绩效奖金 专业培训 股票期权 弹性工作 法定假日 周末双休
售前技术支持经理/主管,广东中科信息技术科技有限公司,广州,10000.0,5年及以上 大专 招投标 售前 it 电子 计算机 售前咨询 客户拜访 方案汇报 建设方案 五险一金 补充医疗保险 交通补贴 通讯补贴 专业培训 节日福利 带薪年假 弹性工作 年终奖金 生日红包
项目经理,上海安谱实验科技股份有限公司,上海,8000.0,2年及以上 硕士 产品设计 作业指导书 方法开发 成本优化 icp_oes icp_ms ph 电位滴定仪 质量提升 离子色谱 培训 五险一金 补充医疗保险 免费班车 绩效奖金 年终奖金 定期体检 员工旅游 双通道晋升 福利完善 环境舒适
项目经理,上海轩田智能科技股份有限公司,苏州,13000.0,5年及以上 本科 项目管理 风险控制 项目规划 过程控制 project 资源协调 沟通谈判 风险应对 终验收 安装实施 五险一金 餐饮补贴 年终奖金 弹性工作 免费工作餐 带薪年假
项目经理,敏实集团,广州,13000.0,5年及以上 本科 项目管理 模具 产品开发 项目开发 理工科 技术交流 英语口语 冲压 项目策划 注塑 五险一金 年终奖金 定期体检 专业培训 餐饮补贴 通讯补贴 周末双休 补充医疗保险 免费班车 出国机会 方案
项目经理,广东葆德科技有限公司,梅州,12000.0,2年及以上 大专 技术培训 售前技术支持 节能改造 物联网 数字化 工业节能改造 培训 方案 五险一金 员工旅游 绩效奖金 年终奖金 定期体检 餐饮补贴 人才公寓 免费停车 专业培训 带薪年假
项目助理,新美光（苏州）半导体科技有限公司,苏州,5000.0,1年及以上 本科 计算机 excel 项目管理 ppt 资料管理 数据收集 项目规划 研发管理 报表填写 文档归档 五险一金 员工旅游 专业培训 绩效奖金 年终奖金 周末双休 年度调薪 定期体检 全新病假 带薪年休假
项目经理,湖北良顷农业科技有限公司,北京,面议,5年及以上 本科 计算机 管理 项目管理 营销 研发 软件工程 市场策略 农业 引导客户 技术研发 五险一金 绩效奖金 专业培训 员工旅游 周末双休 方案 出差补助
项目经理,深圳市联合光学技术有限公司,深圳,15000.0,3-4年 大专 设计方案 手机摄像头 生产能力评估 组建项目团队 客户需求确认 试产总结 客户关系维护 模组 年终奖金 员工旅游 五险 节日福利 提供住宿 5.5工作制
技术经理,前锦网络信息技术（上海）有限公司,广州,15000.0,8年及以上 本科 java 机顶盒 安卓开发 IPTV 电视大屏 OTT 技术团队管理 五险一金 年终奖金 专业培训 绩效奖金 餐饮补贴 带薪年假 节日福利 补充医疗保险 周末双休 方案
项目经理,深圳申投企业管理中心（有限合伙）,深圳,10000.0,1年及以上 本科 俄语英语双语 外贸 汽车零部件 新能源汽车 绩效奖金 定期体检 餐饮补贴 员工旅游 通讯补贴 带薪年假 节日福利 弹性工作 周末双休 做五休二 出国机会
项目经理,浙江晶盛机电股份有限公司,绍兴,10000.0,3年及以上 本科 成本控制 评估 进度把控 专业培训 现场协调管理 计划执行 项目管理方案 报价审核 五险一金 年终奖金 定期体检 专业培训 餐饮补贴 带薪年假 做五休二
项目经理,杭州斯莫尔磁性材料有限公司,杭州,8000.0,3年及以上 本科 英语 汽车 ug 数据统计 风险控制 APQP IATF16949 新能源汽车 五险一金 年终奖金 绩效奖金 定期体检 餐饮补贴 员工旅游 通讯补贴 带薪年假 节日福利 免费班车
项目经理,湖北君安储能科技有限公司,武汉,8000.0,3年及以上 本科 项目管理 验收 现场管理 质量控制 质量管理体系 风险管理 项目计划 质量检查 pmp 机械工程 五险一金 带薪年假 年终奖金 绩效奖金 项目奖金 专业培训 零食下午茶
技术经理,深圳市江波龙电子股份有限公司,深圳,25000.0,5年及以上 本科 linux 测试 测试用例 解决方案 示波器 自动化测试 万用表 电源 测试设备 设计开发 五险一金 年终奖金 绩效奖金 定期体检 餐饮补贴 带薪年假 员工旅游 节日福利 交通补贴 周末双休
项目经理,广东华成电力能源股份有限公司,珠海,18000.0,3年及以上 大专 施工 管理 工程管理 英语 现场施工管理 工程质量 安全生产 安全 安全检查 施工安全 方案 五险一金 通讯补贴 专业培训 绩效奖金 年终奖金 弹性工作 定期体检
测试经理,无锡浅雨科技有限公司,武汉,10000.0,3年及以上 本科 英语 测试质量 手机软件测试 项目管理 团队测试 vpm android 测试流程 定期体检 专业培训 带薪年假 做五休二 补充医疗保险 六险一金 节假日福利
项目经理,合肥昊翔智能科技股份有限公司,合肥,10000.0,5年及以上 大专 办公软件 汽车行业 ppt 成本控制 质量管理 ppap apqp pfmea 控制计划 销售方案 包吃 包住宿 绩效奖金 全勤奖 节日福利 五险
项目主管,中山市天朗电器有限公司,中山,7000.0,2年及以上 本科 管理 项目管理 成本分析 家电行业 项目团队管理 调配资源 项目流程 项目集管理 开模改模 流程审批 绩效奖金 专业培训 定期体检 餐饮补贴 节日福利 五险
售前技术支持经理/主管,广州春光新能源科技发展有限公司,广州,8000.0,5年及以上 本科 数据分析 招投标 项目实施 方案设计 施工指导 暖通空调 画图 项目进度 项目方案制作 招投标标书 方案 五险一金 员工旅游 专业培训 绩效奖金 年终奖金
项目经理,惠州中哲尚蓝柏科技有限公司,惠州,10000.0,3年及以上 大专 需求分析 项目管理 成本控制 研发 产品开发 试产 jira ui 供应链 prd 五险一金 带薪年假 年终奖金 绩效奖金 项目奖金 专业培训 包吃 包住 有餐补
项目经理,施耐德电气（中国）有限公司,北京,25000.0,5年及以上 本科 周末双休 五险一金 方案 500强 补充医疗保险 免费班车 年终奖金 绩效奖金 专业培训 出国机会 弹性工作 定期体检 带薪病假 带薪年假 补充商业保险
技术经理,广州大剧院管理有限公司,广州,10000.0,3年及以上 本科 java mysql mybatis redis jmeter kafka php 技术文档 中间件 接口对接 五险一金 定期体检 带薪年假 补充医疗保险 周末双休 弹性工作
项目经理,中科云谷科技有限公司,长沙,10000.0,5年及以上 本科 计算机 机械 项目管理 自动化 团队建设 监督管理 资源协调 pmp认证 文档书写 ppt制作 周末双休 带薪年假 五险一金 免费班车 高温补贴 包住宿 绩效奖金 工作餐 专业培训
技术经理,鼎新微电子（苏州）有限公司,常熟,10000.0,5年及以上 本科 培训 管理 电子 维修 生产 技术管理 设备管理 新产品开发 工程技术 培训 团队建设 五险一金 交通补贴 通讯补贴 专业培训 绩效奖金 生日奖金 优秀员工奖金 带薪年假
项目经理,苏州城享智能科技有限公司,苏州,10000.0,5年及以上 本科 项目管理 自动化 项目计划 成本 电气工程 全过程管理 资源分配 管理项目风险 监控项目质量 激励团队成员 五险一金 带薪年假 绩效奖金 零食下午茶 有餐补 通讯补贴 交通补贴 定期团建
项目经理,上海医药集团股份有限公司,北京,25000.0,8年及以上 本科 项目管理 成本控制 临床试验 临床试验方案 项目预算 费用支出 控制项目成本 项目管理计划 招募计划 协同访视 五险一金 年终奖金 绩效奖金 定期体检 专业培训 餐饮补贴 通讯补贴 交通补贴 带薪年假 节日福利 周末双休 补充医疗保险 做五休二 培训
项目经理,广东正德工业科技股份有限公司,广州,10000.0,3年及以上 本科 工业厂房 机电安装 化工 中级职称 二级建造师 一级建造师 年终奖金 餐饮补贴 通讯补贴 交通补贴 节日福利 带薪年假 薪资面议 定期团建 提供住宿
项目经理,深圳市安室智能有限公司,深圳,20000.0,5年及以上 本科 电子 机械 项目管理 开发 产品开发 材料 理工科 量产 立项 消费电子 五险一金 绩效奖金 年终奖金 定期体检 健身俱乐部 节日福利 带薪年假 管理规范 团队聚餐 下午茶
项目主管,广州瀚翼扬电子商务有限公司,广州,8000.0,3年及以上 本科 销售 数据分析 市场调研 客情关系 客户开发维护 订单执行 分析客户需求 客户 商务谈判 竞品策略 五险一金 定期体检 全勤奖 方案 十三薪 司龄奖金 父母关怀金 法定假期 员工餐厅 下午茶 部门团建
项目经理,广东维杰汽车部件制造有限公司,佛山,9000.0,3年及以上 大专 项目管理 新产品导入 老客户维护 ts16949体系 新项目开发 客户管理 监督质量 十三薪 公寓式宿舍 交通补贴 员工旅游 定期体检 专业培训
技术经理,上海惠程信息科技有限公司,上海,面议,5年及以上 硕士 cae 车辆工程 碰撞 nvh 疲劳耐久 技术团队管理 结构分析 五险一金 员工旅游 餐饮补贴 出国机会 年终奖金 股票期权 专业培训 生日聚餐 氛围好 发展空间大
项目经理,深圳市瑞鹏飞模具有限公司,深圳,25000.0,5年及以上 大专 项目管理 调试 英语 自动化 solidworks 装配 工装夹具 治具 3C数码 手机通讯 五险一金 年终奖金 绩效奖金 定期体检 专业培训 餐饮补贴 员工旅游 通讯补贴 带薪年假 节日福利 出国机会 培训
项目经理,广州明珞装备股份有限公司,广州,15000.0,5年及以上 本科 运营 项目管理 团队建设 客户沟通 日语 成本预算 项目评审 过程监控 客户联络 管理考核 团队建设 团队活动 方案 五险一金 补充医疗保险 带薪年假 年终奖金 绩效奖金 股票期权 项目奖金 专业培训 出国机会 免费班车
技术经理,CSA GROUP,昆山,20000.0,5年及以上 本科 NEC CEC IEC NFPA UL 测试数据 检测 认证 定期体检 零食下午茶 五险一金 补充医疗保险 补充公积金 带薪年假 带薪病假 员工旅游 年终奖金 绩效奖金
项目经理,圣晖系统集成集团股份有限公司,柳州,13000.0,10年及以上 大专 电气 投标 给排水 暖通 商务 制图 分包招标 现场安全 材料设备采购 计算软件 五险一金 带薪年假 年终奖金 员工旅游 专业培训 出国机会 定期体检 定期团建
项目经理,四川锦国人力资源管理有限公司,成都,1000.0,1-3年 硕士 项目管理 招聘渠道 业务拓展 项目计划 办公自动化 控制项目成本 人才引进 管理项目风险 监控项目进度 五险一金 定期体检 餐饮补贴 带薪年假 节日福利
测试经理,格芮拉（上海）商贸有限公司,上海,10000.0,5年及以上 本科 测试工程师 五险一金 年终奖金 定期体检 专业培训 带薪年假 员工旅游 做五休二 补充医疗保险 通讯补贴 出国机会 培训 节假日福利 弹性工作制 居家办公 饮料零食畅饮
售后技术支持经理/主管,浙江安那之信息科技有限公司,北京,25000.0,3年及以上 硕士 团队管理 售前 电子信息工程 通信工程 方案演示 信息通信 信息通信行业 演示产品 撰写标书 中共党员 五险一金 年终奖金 带薪年假 周末双休 节日福利 弹性工作 免费班车
项目经理,深圳市兆驰股份有限公司,深圳,15000.0,3年及以上 本科 测试 需求分析 测试用例 项目管理 erp 团队管理 sap 制造业系统 系统集成 五险一金 员工旅游 年终奖金 定期体检 培训 方案 带薪年假 股票期权 带薪病假 专业培训 出国机会 包住
项目经理,惠州雷士光电科技有限公司,惠州,8000.0,2-4年 本科 流程优化 流程管理 业务赋能 商业保险 周末双休 带薪年假 节日福利 五险一金 餐补 提供住宿 子女福利 免费班车 餐饮补贴 年终奖金 年度体检 年底奖金 培训
项目经理,丝路人才服务集团股份公司,西安,8000.0,5-8年 本科 办公软件 合同签署 项目管理 人力资源管理 档案管理 客情维护 劳动法 需求对接 人力资源行业 风险排查 带薪年假 五险一金 社保 保险 团建 假日福利 节假日
项目经理,成都万创科技股份有限公司,成都,12000.0,3年及以上 本科 计算机 电子 项目管理 质量管理 网络 解决方案 成本管理 英语读写 进度管理 统筹 五险一金 绩效奖金 带薪年假 周末双休 餐补 方案 加班补助
项目经理,东莞中科迪宏人工智能科技有限公司,东莞,11000.0,3-5年 大专 采购 机械 项目管理 调试 验收 生产 组装 控制成本 pmp 深度学习 五险一金 带薪年假 年终奖金 绩效奖金 项目奖金 股票期权 专业培训 定期体检 出差补贴 零食下午茶
测试经理,北京通和实益电信科学技术研究所有限公司,北京,6000.0,1-2年 本科 测试 网络 软件工程 测试方案 电子信息工程 通信工程 通信网络 通信设备 信息通信 测试报告 五险一金 年终奖金 定期体检 专业培训 绩效奖金 餐饮补贴 出差补贴 通讯补助
售前技术支持经理/主管,西尼尔(南京)过程控制有限公司,南京,12000.0,5年及以上 本科 技术交流 业务拓展 选型 技术支持 产品宣讲 技术协议 配置方案 产品调研 客户情况分析 企业投标 周末双休 五险一金 免费班车 节日福利 员工旅游 交通补贴 定期体检
项目主管,那就这么派（北京）快速工程有限公司,上海,10000.0,3年及以上 大专 施工 excel 建筑 验收 现场签证 五险一金 年终奖金 弹性工作 500强 福利健全 绩效奖金 带薪年假 通讯补贴 交通补贴 出差补贴 项目奖金 专业培训
测试经理,安阳呈泰信息技术服务有限公司,北京,15000.0,3年及以上 大专 测试 功能测试 jmeter 软件测试 性能测试 自动化测试 selenium 测试流程 数据支持 计算机科学 五险一金 带薪年假 员工旅游 年终奖金 绩效奖金 定期体检 定期团建 零食下午茶 项目奖金 补充医疗保险
项目经理,上海氢晨新能源科技有限公司,上海,20000.0,5年及以上 本科 项目管理 开发 项目开发 质量控制 技术管理 pmp 汽车零部件 项目评审 能源 项目开发计划 新能源 五险一金 带薪年假 员工旅游 年终奖金 股票期权 专业培训 定期体检 零食下午茶 免费工作餐 定期团建
项目主管,中科宇航（广州）装备工业有限公司,广州,8000.0,2年及以上 本科 管理 采购 项目管理 谈判 生产计划 关系维护 供应链管理 识图 技术文档 项目实施计划 工作餐 五险一金 专业培训 补充医疗保险 交通补贴 定期体检 节日福利 绩效奖金
技术经理,冠霖科技（东莞）有限公司,东莞,15000.0,5年及以上 本科 团队管理 研发 产品开发 性能测试 加工工艺 产品测试 高分子材料 技术攻关 化学工程 技术分析 五险一金 带薪年假 绩效奖金 项目奖金 股票期权 年终奖金 专业培训 定期体检 零食下午茶 定期团建
项目经理,广东英为拓科技有限公司,佛山,12000.0,3-5年 本科 项目管理 生产计划 结构设计 电子电路 备料 pmp证书 id设计 空气净化器 小家电产品 除湿机 绩效奖金 年终奖金 五险一金 补充医疗保险 出国机会
项目经理,江西玖匠科技有限公司,上饶,9000.0,3年及以上 大专 项目管理 自动化 电子信息 进度管理 机械工程 资源协调 项目报告 制定项目计划 工业控制 自动化系统 绩效奖金 五险 有餐补 免费工作餐 出差补贴 加班费
技术经理,成都飞亚航空设备应用研究所有限公司,成都,18000.0,3-5年 硕士 软件编程 java 软件工程 产品研发 自动化控制 研发项目管理 团队领导管理 研发项目 智能化控制 社保 周末双休 年终奖 提供住宿 免费体检 旅游 工作餐 公积金 年休假 育儿假 带薪假期 过节费 员工生日 法定假日 季度福利
项目经理,亚信科技（中国）有限公司,哈尔滨,15000.0,5-10年 本科 团队管理 运维 回款 项目经理 人员培训 商务 技能培训 售前支持 pmp 进度控制 技能培训 五险一金 补充医疗保险 免费班车 年终奖金 绩效奖金 通讯补贴 培训
售前技术支持经理/主管,上海京罡进出口贸易有限公司,南京,10000.0,5-10年 本科 销售 办公软件 市场营销 office 客户沟通 市场分析 销售策略 产品销售 产品咨询 售前咨询 年终奖金 绩效奖金 定期体检 专业培训 餐饮补贴 通讯补贴 员工旅游 交通补贴 补充医疗保险 弹性工作 周末双休 免费班车 出国机会 双休 方案
项目经理,极物思维集团有限公司,深圳,15000.0,8年及以上 大专 java mysql 数据库 项目管理 项目实施 合同签订 软件 it 项目验收 系统测试 五险一金 年终奖金 定期体检 专业培训 带薪年假 补充公积金
项目经理,上海坤德信息科技有限公司,昆山,18000.0,5年及以上 大专 管理 汽车行业 解决方案 项目经理 soa 开发项目 项目咨询 业务蓝图设计 制造业 PLM 五险一金 定期体检 员工旅游 带薪年假 节日福利 补充医疗保险
项目主管,豫新汽车热管理科技有限公司,新乡,6000.0,无需经验 本科 管理 项目管理 团队管理 团队建设 产品设计 理工科 产品研发 控制成本 pmp 项目预算 五险一金 年终奖金 绩效奖金 专业培训 定期体检 节日福利 补充医疗保险 免费班车 团队建设
项目经理,普联软件股份有限公司,济南,9000.0,3年及以上 本科 数据库 excel 需求分析 测试用例 sql 需求调研 项目实施 方案设计 资产管理 用户培训 带薪年假 五险一金 节日福利 通讯补贴 补充医疗保险 年终奖金 定期体检 培训 方案 出差补助 专业培训 弹性工作
项目总监,上海徕木电子股份有限公司,上海,面议,6年及以上 本科 项目管理 团队管理 人员培训 iatf16949 连接器 汽车连接器 汽车电子 PM PMP 项目中心总监 五险一金 年终奖金 绩效奖金 专业培训 员工旅游 带薪年假 节日福利 项目奖金 免费工作餐 出差补贴 工会活动
项目经理,浙江宁水水务科技有限公司,宁波,12000.0,5年及以上 大专 施工 管理 项目管理 团队管理 招投标 市政 质量管理 给排水 项目实施 安全管理 五险一金 餐饮补贴 专业培训 年终奖金 培训 节日福利 高温补贴
测试经理,深圳安侣医学科技有限公司,深圳,15000.0,5年及以上 本科 培训 管理 数据分析 测试 医学 医疗器械 生物 成本控制 团队管理 质量管理 培训 方案 六险一金 高温补贴 零食下午茶 生日福利 带薪假 节假日福利 司龄奖 定期体检 员工旅游 项目奖金
